"_id","_labels","age","anime_percentage","armament_haki","average_rating_ep","awakening_fruit_of_devil","birth_month","bood_type","bounty_EUR","bounty_USD","chapters_later","class_name","conquerors_haki","days_later","deceased","devil_fruit","height_in_foot","height_in_meters","hometown","manga_percentage","name_character","name_crew","name_race","name_saga","number_chapter","number_ep","observation_haki","page_chapter","payoff","rank_episode_ep","rank_height","rank_wanted","release_date_chapter","sea_name","setup","title_chapter","title_ep","total_chapters","total_episodes","total_pages","total_votes_ep","year_of_release_ep","years_later","_start","_end","_type"
"2342",":Characters","45","","","","","(02) February","S (O)","€606,684","$718,807","","","","","","","22.67","6.91","","","Chadros Higelyges","","","","","","","","","","52","79","","","","","","","","","","","",,,
"2343",":Characters","41","","","","✗","(04) April","S (O)","","","","","","","✓","Inu Inu no Mi, Model: Jackal","6.99","2.13","Alabasta Kingdom","","Chaka","","","","","","","","","","239","","","","","","","","","","","","",,,
"2344",":Characters","","","","","","","","","","","","","","","","","","","","Chao","","","","","","","","","","","","","","","","","","","","","","",,,
"2345",":Characters","","","","","","","","","","","","","","","","","","","","Chap","","","","","","","","","","","","","","","","","","","","","","",,,
"2346",":Characters","","","","","","","","","","","","","","","","","","","","Chappe","","","","","","","","","","","","","","","","","","","","","","",,,
"2347",":Characters","24","","","","","(06) June","XF (AB)","","","","","","","","","7.55","2.3","Mary Geoise","","Charlos","","","","","","","","","","207","","","","","","","","","","","","",,,
"2348",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Akimeg","","","","","","","","","","","","","","","","","","","","","","",,,
"2349",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Allmeg","","","","","","","","","","","","","","","","","","","","","","",,,
"2350",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Amande","","","","","","","","","","","","","","","","","","","","","","",,,
"2351",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Anana","","","","","","","","","","","","","","","","","","","","","","",,,
"2352",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Angel","","","","","","","","","","","","","","","","","","","","","","",,,
"2353",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Anglais","","","","","","","","","","","","","","","","","","","","","","",,,
"2354",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Basans","","","","","","","","","","","","","","","","","","","","","","",,,
"2355",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Basskarte","","","","","","","","","","","","","","","","","","","","","","",,,
"2356",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Bavarois","","","","","","","","","","","","","","","","","","","","","","",,,
"2357",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Brownie","","","","","","","","","","","","","","","","","","","","","","",,,
"2358",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Broyé","","","","","","","","","","","","","","","","","","","","","","",,,
"2359",":Characters","43","","","","✗","(03) March","S (O)","","","","","","","✓","Mira Mira no Mi","11.48","3.5","","","Charlotte Brûlée","","","","","","","","","","109","","","","","","","","","","","","",,,
"2360",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Cabaletta","","","","","","","","","","","","","","","","","","","","","","",,,
"2361",":Characters","","","✓","","","","","","","","","","","","","","","","","Charlotte Cadenza","","","","","","","","","","","","","","","","","","","","","","",,,
"2362",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Chiboust","","","","","","","","","","","","","","","","","","","","","","",,,
"2363",":Characters","26","","","","","(01) January","F (B)","","","","","","","","","7.05","2.15","","","Charlotte Chiffon","","","","","","","","","","233","","","","","","","","","","","","",,,
"2364",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Cinnamon","","","","","","","","","","","","","","","","","","","","","","",,,
"2365",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Citron","","","","","","","","","","","","","","","","","","","","","","",,,
"2366",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Compo","","","","","","","","","","","","","","","","","","","","","","",,,
"2367",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Compote","","","","","","","","","","","","","","","","","","","","","","",,,
"2368",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Cornstarch","","","","","","","","","","","","","","","","","","","","","","",,,
"2369",":Characters","","","✓","","","","","","","","","","","","","","","","","Charlotte Counter","","","","","","","","","","","","","","","","","","","","","","",,,
"2370",":Characters","45","","✓","","✗","(02) February","X (A)","€6,516,961","$7,721,381","","","","","✓","Bisu Bisu no Mi","10.07","3.07","","","Charlotte Cracker","","","","","","✓","","","","136","14","","","","","","","","","","","",,,
"2371",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Custard","","","","","","","","","","","","","","","","","","","","","","",,,
"2372",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Dacquoise","","","","","","","","","","","","","","","","","","","","","","",,,
"2373",":Characters","48","","✓","","✗","(11) November","X (A)","€2,273,359","$2,693,505","","","","","✓","Hoya Hoya no Mi","16.04","4.89","","","Charlotte Daifuku","","","","","","✓","","","","84","44","","","","","","","","","","","",,,
"2374",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte De-Chat","","","","","","","","","","","","","","","","","","","","","","",,,
"2375",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Dolce","","","","","","","","","","","","","","","","","","","","","","",,,
"2376",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Dosmarche","","","","","","","","","","","","","","","","","","","","","","",,,
"2377",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Dragée","","","","","","","","","","","","","","","","","","","","","","",,,
"2378",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Effilée","","","","","","","","","","","","","","","","","","","","","","",,,
"2379",":Characters","15","","","","","(02) February","S (O)","","","","","","","","","5.58","1.7","","","Charlotte Flampe","","","","","","","","","","373","","","","","","","","","","","","",,,
"2380",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Fuyumeg","","","","","","","","","","","","","","","","","","","","","","",,,
"2381",":Characters","","","","","✗","","","","","","","","","✓","Bata Bata no Mi","","","","","Charlotte Galette","","","","","","","","","","","","","","","","","","","","","","",,,
"2382",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Harumeg","","","","","","","","","","","","","","","","","","","","","","",,,
"2383",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte High-Fat","","","","","","","","","","","","","","","","","","","","","","",,,
"2384",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Joconde","","","","","","","","","","","","","","","","","","","","","","",,,
"2385",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Joscarpone","","","","","","","","","","","","","","","","","","","","","","",,,
"2386",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Kanten","","","","","","","","","","","","","","","","","","","","","","",,,
"2387",":Characters","48","","✓","","✓","(11) November","XF (AB)","€8,009,800","$9,490,116","","","✓","","✓","Mochi Mochi no Mi","16.7","5.09","","","Charlotte Katakuri","","","","","","✓","","","","78","11","","","","","","","","","","","",,,
"2388",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Kato","","","","","","","","","","","","","","","","","","","","","","",,,
"2389",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Laurin","","","","","","","","","","","","","","","","","","","","","","",,,
"2390",":Characters","68","","✓","","✗","(02) February","X (A)","€33,251,659","$39,397,000","","","✓","","✓","Soru Soru no Mi","28.87","8.8","","","Charlotte Linlin","","","","","","✓","","","","42","4","","","","","","","","","","","",,,
"2391",":Characters","26","","","","","(01) January","F (B)","€181,869","$215,480","","","","","","","7.05","2.15","","","Charlotte Lola","","","","","","","","","","233","112","","","","","","","","","","","",,,
"2392",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Marble","","","","","","","","","","","","","","","","","","","","","","",,,
"2393",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Marnier","","","","","","","","","","","","","","","","","","","","","","",,,
"2394",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Mascarpone","","","","","","","","","","","","","","","","","","","","","","",,,
"2395",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Mash","","","","","","","","","","","","","","","","","","","","","","",,,
"2396",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Mobile","","","","","","","","","","","","","","","","","","","","","","",,,
"2397",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Mondée","","","","","","","","","","","","","","","","","","","","","","",,,
"2398",":Characters","38","","","","✗","(04) April","X (A)","€909,343","$1,077,402","","","","","✓","Buku Buku no Mi","8.53","2.6","","","Charlotte Mont-d'Or","","","","","","","","","","173","63","","","","","","","","","","","",,,
"2399",":Characters","","","","","","","","","","","","","","","","","","","","Charlotte Montb","","","","","","","","","","","","","","","","","","","","","","",,,
